ctry_phillp_3_percent_6_11_6_11, ctry_india_1_no_6_11_6_11, ctry_vietnm_1_no_6_11_6_11, ctry_india_3_percent_6_11_6_11, area_code, ctry_lebnon_1_no_6_11_6_11, ctry_phillp_1_no_6_11_6_11, ctry_greece_3_percent_6_11_6_11, ctry_germny_3_percent_6_11_6_11, ctry_greece_1_no_6_11_6_11, ctry_china_1_no_6_11_6_11, ctry_srilnk_3_percent_6_11_6_11, ctry_malay_3_percent_6_11_6_11, ctry_lebnon_3_percent_6_11_6_11, ctry_germny_1_no_6_11_6_11, ctry_italy_1_no_6_11_6_11, ctry_vietnm_2_denom_6_11_6_11, ctry_vietnm_3_percent_6_11_6_11, area_name, ctry_srilnk_1_no_6_11_6_11, ctry_china_3_percent_6_11_6_11, ctry_italy_3_percent_6_11_6_11, ctry_malay_1_no_6_11_6_11
0.156985871271586,4.0,0.0,0.0570857713714857,103041076,0.0,11.0,0.0,0.313971742543171,0.0,6.0,0.0428143285286142,0.0,0.0,22.0,3.0,7007.0,0.0,"Blayney",3.0,0.0856286570572285,0.0428143285286142,0.0
0.397371236435886,65.0,6.0,0.331142697029905,103041077,3.0,78.0,0.0815120484996689,0.300575678842529,16.0,63.0,0.0764175454684396,0.0662285394059809,0.0152835090936879,59.0,64.0,19629.0,0.0305670181873758,"Orange",15.0,0.320953690967446,0.326048193998675,13.0
0.356358021025123,70.0,6.0,0.41575102452931,103041078,7.0,60.0,0.100968105957118,0.225693413315911,17.0,43.0,0.0772109045554434,0.0831502049058621,0.041575102452931,38.0,32.0,16837.0,0.0356358021025123,"Orange - North",13.0,0.255389915068005,0.190057611213399,14.0
0.136388434260775,9.0,0.0,0.0818330605564648,103041079,3.0,15.0,0.0,0.436442989634479,0.0,8.0,0.0272776868521549,0.0,0.0272776868521549,48.0,28.0,10998.0,0.0,"Orange Region",3.0,0.0727404982724132,0.254591743953446,0.0
0.272331154684096,27.0,9.0,0.147058823529412,104011080,0.0,50.0,0.0326797385620915,0.190631808278867,6.0,22.0,0.0490196078431373,0.0599128540305011,0.0,35.0,8.0,18360.0,0.0490196078431373,"Grafton",9.0,0.119825708061002,0.0435729847494553,11.0
0.192896102168418,11.0,7.0,0.0731674870294,104011081,0.0,29.0,0.0,0.452308101636291,0.0,5.0,0.0199547691898364,0.0399095383796727,0.0,68.0,5.0,15034.0,0.0465611281096182,"Grafton Region",3.0,0.0332579486497273,0.0332579486497273,6.0
0.315596793536578,21.0,0.0,0.132550653285363,104011082,0.0,50.0,0.0378716152243893,0.334532601148772,6.0,19.0,0.0315596793536578,0.0504954869658524,0.0,53.0,22.0,15843.0,0.0,"Maclean - Yamba - Iluka",5.0,0.1199267815439,0.138862589156094,8.0
0.157839354612417,4.0,6.0,0.0701508242721852,104021083,0.0,9.0,0.0,1.22763942476324,0.0,5.0,0.0,0.0,0.0,70.0,5.0,5702.0,0.105226236408278,"Bellingen",0.0,0.0876885303402315,0.0876885303402315,0.0
0.226424331436265,100.0,9.0,0.611957652530445,104021084,4.0,37.0,0.0,0.458968239397834,0.0,41.0,0.0183587295759133,0.195826448809742,0.0244783061012178,75.0,59.0,16341.0,0.05507618872774,"Coffs Harbour - North",3.0,0.250902637537482,0.361055014992963,32.0
0.33615157380055,58.0,7.0,0.590811856982785,104021085,0.0,33.0,0.0611184679637364,0.519506977691759,6.0,48.0,0.0305592339818682,0.152796169909341,0.0,51.0,33.0,9817.0,0.0713048792910258,"Coffs Harbour - South",3.0,0.488947743709891,0.33615157380055,15.0
