dths_rti_0_74_1_no_1_08_12_12, dths_extl_0_74_3_lci_1_08_12_12, dth_bst_0_74_4_uci_1_08_12_12, dths_isch_0_74_4_uci_1_08_12_12, dths_resp_0_74_1_no_1_08_12_12, dths_colo_0_74_3_lci_1_08_12_12, dths_suic_0_74_2_rate_1_08_12_12, dths_lung_0_74_4_uci_1_08_12_12, dths_f_0_74_4_uci_1_08_12_12, dths_m_0_74_3_lci_1_08_12_12, dths_colo_0_74_1_no_1_08_12_12, dths_cir_0_74_5_sig_1_08_12_12, dths_colo_0_74_4_uci_1_08_12_12, dths_m_0_74_4_uci_1_08_12_12, dths_lung_0_74_2_rate_1_08_12_12, dth_cop_0_74_1_no_1_08_12_12, dth_cop_0_74_3_lci_1_08_12_12, dths_tot_0_74_3_lci_1_08_12_12, dths_suic_0_74_1_no_1_08_12_12, dths_tot_0_74_4_uci_1_08_12_12, dths_lung_0_74_3_lci_1_08_12_12, dths_resp_0_74_4_uci_1_08_12_12, dths_canc_0_74_1_no_1_08_12_12, dths_extl_0_74_4_uci_1_08_12_12, dths_colo_0_74_5_sig_1_08_12_12, dths_cir_0_74_2_rate_1_08_12_12, dths_f_0_74_2_rate_1_08_12_12, dths_f_0_74_5_sig_1_08_12_12, dths_canc_0_74_2_rate_1_08_12_12, dths_suic_0_74_4_uci_1_08_12_12, dths_rti_0_74_2_rate_1_08_12_12, dths_lung_0_74_1_no_1_08_12_12, dth_dia_0_74_1_no_1_08_12_12, dths_cerb_0_74_4_uci_1_08_12_12, dths_cir_0_74_3_lci_1_08_12_12, dths_resp_0_74_2_rate_1_08_12_12, dths_extl_0_74_5_sig_1_08_12_12, dths_cerb_0_74_3_lci_1_08_12_12, dths_resp_0_74_5_sig_1_08_12_12, dths_isch_0_74_5_sig_1_08_12_12, dths_cir_0_74_4_uci_1_08_12_12, dths_rti_0_74_3_lci_1_08_12_12, dths_colo_0_74_2_rate_1_08_12_12, area_code, dths_isch_0_74_3_lci_1_08_12_12, dths_canc_0_74_3_lci_1_08_12_12, dths_f_0_74_1_no_1_08_12_12, dth_cop_0_74_4_uci_1_08_12_12, dth_bst_0_74_5_sig_1_08_12_12, dths_m_0_74_1_no_1_08_12_12, dth_bst_0_74_1_no_1_08_12_12, dths_tot_0_74_2_rate_1_08_12_12, dths_extl_0_74_2_rate_1_08_12_12, dths_rti_0_74_4_uci_1_08_12_12, dths_m_0_74_2_rate_1_08_12_12, dth_bst_0_74_2_rate_1_08_12_12, dths_cerb_0_74_1_no_1_08_12_12, dths_suic_0_74_5_sig_1_08_12_12, area_name, dths_f_0_74_3_lci_1_08_12_12, dth_bst_0_74_3_lci_1_08_12_12, dths_canc_0_74_5_sig_1_08_12_12, dths_lung_0_74_5_sig_1_08_12_12, dth_dia_0_74_3_lci_1_08_12_12, dths_extl_0_74_1_no_1_08_12_12, dths_rti_0_74_5_sig_1_08_12_12, dth_dia_0_74_2_rate_1_08_12_12, dths_tot_0_74_5_sig_1_08_12_12, dths_isch_0_74_2_rate_1_08_12_12, dths_tot_0_74_1_no_1_08_12_12, dth_dia_0_74_5_sig_1_08_12_12, dths_isch_0_74_1_no_1_08_12_12, dth_cop_0_74_2_rate_1_08_12_12, dths_suic_0_74_3_lci_1_08_12_12, dths_cerb_0_74_5_sig_1_08_12_12, dths_m_0_74_5_sig_1_08_12_12, dths_canc_0_74_4_uci_1_08_12_12, dth_dia_0_74_4_uci_1_08_12_12, dth_cop_0_74_5_sig_1_08_12_12, dths_cerb_0_74_2_rate_1_08_12_12, dths_cir_0_74_1_no_1_08_12_12, dths_resp_0_74_3_lci_1_08_12_12
0.342588893328006,0.600535669808369,0.970958659897025,1.14258279641818,0.411106671993608,0.0323434182735115,0.389548373811116,0.792736010071353,6.32313131318914,6.36451214947817,0.205553335996804,3.0,0.29136048962474,8.78968950100225,0.55117355078718,0.239812225329605,0.0545252119479694,5.66316676863136,0.582401118657611,7.28446696213852,0.309611091503007,0.54314872424521,3.52866560127847,1.16044718755768,3.0,1.31826743305389,5.26448647765001,3.0,2.77494974893962,0.574727916126482,0.22621259470713,0.685177786656013,0.171294446664003,0.458074663933925,0.945327424958476,0.346881844482196,3.0,0.107517196777418,3.0,3.0,1.69120744114931,0.0860045759076782,0.161851953949126,305304645,0.54759544744178,2.23903885925891,3.25459448661606,0.366210844023863,3.0,5.1388333999201,0.411106671993608,6.47381686538494,0.880491428683023,0.366420613506582,7.57710082524021,0.620102590370784,0.342588893328006,3.0,"Tanah Merah",4.20584164211088,0.269246520844543,1.0,3.0,0.0173601630692029,1.30183779464642,3.0,0.140612124139783,2.0,0.845089121929982,8.39342788653616,3.0,1.06202556931682,0.210368027985916,0.204368831495751,3.0,2.0,3.31086063862034,0.263864085210362,3.0,0.282795930355672,1.64442668797443,0.150614964719182
0.0,2.37740614991667,0.0,45.6414030624052,null,0.0,null,67.0532626591292,166.23028176359,179.883003993187,0.0,3.0,0.0,375.35967320722,39.6054833800559,null,null,135.020606540375,null,252.111708127029,12.1577041009825,null,20.9966169,36.1660145025545,3.0,48.4674870573831,104.482125868448,3.0,101.322789095654,null,0.0,7.9984964,null,null,18.4253333758408,null,3.0,null,3.0,3.0,78.5096407389254,0.0,0.0,305304651,3.00113379449975,57.9828251931602,10.9988723,null,3.0,30.9947374,0.0,193.566157333702,19.2717103262356,0.0,277.621338600203,0.0,null,3.0,"Underwood",42.7339699733055,0.0,3.0,3.0,null,4.9988723,3.0,null,3.0,24.3212684284525,41.9936097,3.0,4.9992482,null,null,3.0,3.0,144.662752998148,null,3.0,null,9.9988723,null
null,18.8928311079611,null,50.8955968743765,7.0,null,null,69.9628477450698,476.324041981116,357.341540063385,null,2.0,null,578.05397982729,44.6817613440263,null,null,344.966502582775,null,502.65345323358,19.4006749429829,45.388647511931,46.0,73.4841215441368,3.0,86.6334900131642,365.718212985671,2.0,172.952057877745,null,null,12.0,0.0,35.229400466823,51.227400453848,26.0732865392992,3.0,2.31781500861218,3.0,3.0,122.03957957248,null,null,620155610,9.23040399371198,122.971293998106,42.0,null,3.0,69.0,null,423.809977908178,46.188476326049,null,467.697759945337,null,5.0,3.0,"West Coast (M)",255.112383990227,null,2.0,2.0,0.0,11.0,3.0,0.0,2.0,30.0630004340443,111.0,3.0,8.0,null,null,3.0,2.0,222.932821757384,0.0,3.0,18.7736077377176,23.0,6.75792556666739
null,10.8872312470579,null,56.7895010827197,6.6341488,null,null,106.360245599733,260.320886860518,327.962206569275,null,3.0,null,549.314933324675,74.4452646111417,4.7560992,1.69033104736583,245.368687217083,null,374.982871182889,42.5302836225508,40.9937829161009,44.8048928,51.7640086967397,3.0,51.6813507281865,189.643632839054,3.0,159.931638328556,null,null,20.9024464,null,null,25.091045442927,23.2791863970641,3.0,null,3.0,3.0,78.271656013446,null,null,305304654,12.9976417065992,113.101252463646,27.6585456,31.6932717352237,3.0,60.341488,null,310.175779199986,31.3256199718988,null,438.638569946975,null,null,3.0,"Waterford West",118.96637881759,null,2.0,2.0,null,9.0243968,3.0,null,1.0,34.8935713946595,88.0000336,3.0,9.7560992,16.6918013912948,null,3.0,2.0,206.762024193467,null,3.0,null,14.5121984,5.56458987802736
2.06179908813933,3.56867559325392,2.43456405285872,4.9547491272243,5.0399533265628,0.359073084329132,1.64139257943372,4.38714807436779,27.824194889019,40.9971287359206,1.60362151299726,2.0,1.14910516402033,49.7142075078183,3.53443313212722,3.09269863220899,0.885513589930093,32.1339026026165,3.43633181356555,37.4816628971092,2.68171818988664,3.01253626306795,29.7815423842348,5.51023206702107,3.0,7.35693537265085,24.6699821881762,1.0,13.9906824144739,2.22875737053231,0.949243414131605,7.55992998984421,1.60362151299726,2.30181553625157,6.12498637435234,2.32541889027953,1.0,1.117190413261,1.0,2.0,8.58888437094935,0.510715330113908,0.754089124174731,305304655,3.12592125648709,12.2900584460727,26.9179325395968,1.95814949180233,3.0,47.6504678147756,1.71816590678277,34.8077827498629,4.53945383013749,1.3877714981493,45.3556681218694,1.61650144914742,3.66542060113658,3.0,"Wolffdene-Bahrs Scrub",21.5157694873333,0.79843884543612,2.0,2.0,0.356132645087426,9.62172907798353,3.0,0.747913909854197,2.0,4.0403351918557,74.5684003543724,3.0,8.59082953391387,1.42183154086621,1.05402778833513,2.0,2.0,15.691306382875,1.13969517462097,1.0,1.70950297475628,15.692581948616,1.63830151749111
null,17.4748032493096,null,null,null,null,null,62.1974112512849,327.355530062837,218.057924884232,null,3.0,null,451.883870734915,35.2402458890964,null,null,204.865548958531,null,364.322189867294,8.28308052690797,null,21.9778612,101.487053959298,3.0,37.3393962246537,222.736009763942,3.0,121.527079285864,null,null,6.5651032,null,null,9.08670155961024,null,3.0,null,3.0,3.0,65.5920908896972,null,null,315105763,null,70.7185740145073,17.412758,null,3.0,31.5355848,null,284.593869412912,59.4809286043037,null,334.970897809573,null,null,3.0,"North Burnett (R) - Gayndah",118.116489465048,null,3.0,3.0,null,7.7026892,3.0,null,3.0,null,48.9483428,3.0,null,null,null,3.0,3.0,172.33558455722,null,3.0,null,6.7100688,null
0.903893115755383,1.2159732005319,1.57251307408106,2.36745429200266,1.57663323416421,0.282357966695805,0.655923984599508,1.73360056686218,14.0353005961134,17.1268027592322,0.920957608603591,2.0,0.805468611841018,21.4237201385219,1.32217780080317,0.632738196948986,0.162554027519595,14.40572360524,1.40880968752792,17.1523606609746,0.910755034744151,1.27938639379808,10.2707977501295,2.01596394091496,3.0,3.48305369995685,12.3190605088702,2.0,6.04647100595898,0.910947988177623,0.387822761540451,2.19943183935495,0.927907286214598,0.966410651205286,2.82352046461848,0.935547954132138,3.0,0.384220919886444,3.0,1.0,4.14258693529522,0.199575586544271,0.543913289268411,345057015,1.39412932581792,5.17580097014621,10.9725234563924,0.611792744802532,3.0,17.1417029443447,0.927830129786474,15.7790421331073,1.61596857072343,0.57606993653663,19.2752614488771,1.06316065530029,1.14617818134995,3.0,"Garbutt",10.602820421627,0.553808236519532,3.0,3.0,0.286662902954373,3.47586832105334,3.0,0.550293488034726,2.0,1.88079180891029,28.1142264007371,1.0,3.18077638821585,0.387173386161063,0.400899981021393,3.0,2.0,6.91714104177175,0.813924073115078,3.0,0.675315785545865,5.93956164740909,0.591709514466193
3.33686858955303,22.232698302921,16.8286298397797,46.9359774596514,19.389553464886,3.737727153109,14.6041611896951,27.0494375202188,191.533955507359,278.943091771133,10.0078410384334,2.0,10.6853533022289,341.821776263394,21.0902132361854,11.9005970398355,4.95613917144449,220.679134648303,22.6010660172994,260.181322442705,15.1309889521519,19.0557344148582,109.937506554957,35.3019822616396,3.0,66.0196860970652,167.950725674777,2.0,79.0079849130497,19.28539970976,2.02431148195198,29.0857125624418,13.0086187285923,15.1877324207273,55.4715833944714,14.1565638262707,2.0,6.57405334115569,2.0,2.0,76.567788799659,0.335596327522861,7.21154022766895,305304656,30.7439104917035,67.5252151190726,117.775357402684,12.7994467859469,3.0,226.331287878266,7.56825927538272,240.430228545504,28.7673402822803,3.7130266363811,310.382434017263,10.8297599411229,14.8220718796622,2.0,"Woodridge",144.367495842195,4.83089004246598,2.0,2.0,5.49469767888448,45.0042006956268,3.0,9.51472912888463,2.0,38.8399439756774,344.10664528095,2.0,53.4453378389954,8.87779297869571,9.92292266963029,2.0,2.0,90.4907547070268,13.5347605788848,2.0,10.8808928809415,90.9694228145801,9.25739323768325
0.69575445278369,2.16365873142767,2.99169530539015,3.48685119102011,3.94260856577424,0.856303509230397,1.74948305952088,2.75716625598511,21.6304683030363,27.583240116868,3.5947313393824,3.0,1.78671620213423,34.0599018672477,2.16340826468088,1.85534520742317,0.343889631786654,22.7912356786962,4.52240394309398,26.8410228783897,1.56965027337665,1.92684468807486,30.7291549979463,3.56788757698999,3.0,4.81534539129921,19.150134365065,3.0,11.2917737918416,2.29856038469222,0.269553487088567,5.91391284866136,1.04363167917553,1.17150743793868,3.9274857952775,1.44210089301621,3.0,0.444749628112652,3.0,3.0,5.70320498732092,0.0538657765153053,1.32150985568231,307153564,2.13139654870984,9.9322234177001,26.5546282812442,1.00469715953356,3.0,40.353758261454,3.01493596206266,24.816129278543,2.86577315420883,0.485241197661829,30.8215709920578,2.16102430536337,2.20322243381502,3.0,"Molendinar",16.6698004270938,1.33035330533659,3.0,3.0,0.132502509272226,7.42138082969269,1.0,0.382218776746806,2.0,2.80912386986497,66.9083865426982,3.0,7.65329898062059,0.674293395660106,1.20040573434955,3.0,1.0,12.6513241659831,0.631935044221386,3.0,0.808128533025667,13.1033755274262,0.957357097957553
9.69842236919643,15.4725435565546,18.3771376653658,18.975653037482,8.41928533950893,1.66301568668892,10.195139979879,17.3468011009693,120.826739064729,139.41339698104,6.97732105379464,2.0,7.32743642329085,187.4801607289,12.5894950462931,4.09339248236607,0.48367006769824,117.354181251681,16.3500889109375,148.024372886463,7.83218899161689,8.70329087816919,102.845234972098,27.7150590067544,3.0,22.2419074413804,101.797428717589,2.0,66.1326185977114,14.3912943730258,6.13364233584903,19.3968447383929,null,4.39885428812197,15.9369291760587,5.53094723227087,3.0,0.289409707647705,1.0,3.0,28.5468857067021,2.8558138399873,4.49522605498988,307153566,8.98981816655834,55.2798146527996,79.2618436140625,4.96850273095857,3.0,128.103090990625,9.69842236919643,132.689277069072,21.5938012816545,9.41147083171077,163.44677885497,11.9767453580392,3.60491071428571,3.0,"Mudgeeraba-Reedy Creek",82.768118370449,5.57635305071266,3.0,3.0,null,34.4677966196429,3.0,null,2.0,13.9827356020202,207.364934604688,3.0,21.7226184229911,2.7260863993284,5.99898558673218,1.0,2.0,76.9854225426231,null,3.0,2.34413199788484,34.4677966196429,2.35860358637255
0.0,1.57940267471972,46.8115400402298,25.3362705053417,7.0,6.52109967752132,null,15.9349909827194,206.580551640388,167.051445670142,11.0,3.0,25.3639742273715,264.785302226667,8.8519532282384,null,null,157.63077931555,null,222.181169956083,1.76891547375738,18.524634060028,69.0,14.2277953656443,3.0,36.3940248444174,164.296980722526,3.0,99.6955086302838,null,0.0,6.0,null,null,22.1275671054058,10.6413854203479,2.0,null,3.0,3.0,50.6604825834291,0.0,15.9425369524464,305405013,6.51397702666325,76.1717280739421,58.0,null,3.0,75.0,11.0,189.905974635816,7.90359902018199,0.0,215.918373948405,29.4234137048967,null,3.0,"Albany Creek",122.013409804663,12.0352873695635,3.0,1.0,null,6.0,3.0,null,2.0,15.9251237660025,133.0,3.0,11.0,null,null,3.0,2.0,123.219289186625,null,3.0,null,25.0,2.75813678066776
null,8.03577617888476,null,58.2030462029106,7.9436339,null,null,38.5411828886915,257.911210445909,285.262426843513,null,3.0,null,453.054224376828,23.2433434704318,4.9624226,1.66071611775156,230.793070676979,null,334.576517835447,7.94550405217207,36.1460351896013,43.5678599,34.4321968709263,3.0,69.5377287781346,196.673222910963,3.0,111.674190509965,null,null,8.8684791,4.9624226,35.610532400927,43.2254210874646,21.3198261304471,3.0,6.3974142642072,3.0,3.0,95.8500364688045,null,null,305405016,19.0066263816632,78.5133316073564,39.624226,25.9835918028468,3.0,74.3799729,null,282.684794256213,21.2339865249055,null,369.15832561017,null,7.9436339,3.0,"Bray Park",135.435235376016,null,3.0,3.0,1.57656162396368,9.9436339,3.0,13.1217354136532,3.0,38.6048362922869,114.0041989,3.0,14.9060565,13.8221539602992,null,1.0,3.0,144.835049412574,24.6669092033427,3.0,21.0039733325671,26.8309017,6.49361707129296
3.07305550868905,3.3351262860725,4.23868160394439,4.69680133102123,9.73987446817952,1.32393847350684,1.81282482661116,4.61661316068772,34.8075553922002,41.9593999916462,7.9797185547832,2.0,2.59927765695506,50.4545081281327,3.72753280541582,4.63516350879028,0.708475837372827,36.0710766815433,8.90148159851527,41.6362416258388,2.83845245014392,3.22303395864294,78.660042733339,5.03930256069446,3.0,7.20078799681679,31.2389307733268,2.0,19.2769822818755,2.37078338954311,0.62869744877302,14.8222942950734,3.9766516140712,2.26013280692051,5.97716166413691,2.49029227554668,2.0,1.07198542152748,3.0,2.0,8.42441432949667,0.29936558531837,1.96160806523095,305405033,2.91728816787465,17.2810802733641,64.6167482543614,1.76234197496184,3.0,99.7909971632698,6.68911009198583,38.8536591536911,4.18721442338348,0.95802931222767,46.2069540598895,3.12805614679741,6.6321552445588,2.0,"Central Pine West",27.6703061544535,2.01743068965043,2.0,3.0,0.540695786000873,20.362724071014,2.0,1.00219450659906,2.0,3.80704474944794,164.407745417631,3.0,15.4378940865699,1.23540890616733,1.2548662636792,3.0,2.0,21.2728842903868,1.46369322719725,3.0,1.66605911422399,29.2022915470727,1.75755059245041
9.5483179,30.1508364036631,29.6963641180797,28.631906951853,19.3423593,4.51725340104539,18.5270668246102,44.4197138281703,223.476708484352,320.255492840331,12.3622424,3.0,15.8974946231995,417.114599150604,34.0264901779593,14.3324182,5.73194494961518,248.705447294352,22.342359,308.077900941736,23.6332665277483,23.1255195668511,160.6124461,53.1980325099567,3.0,44.7671183029614,188.96912340412,3.0,132.504071830665,26.2094900073143,7.98643680372327,41.1761659,7.7841003,13.3773208550645,32.8556891967368,15.996539607824,1.0,3.13986357491005,3.0,3.0,56.6785474091859,2.92066414264023,10.2073740121224,307153567,12.4897468527223,112.011536267144,115.203243,18.0383324220956,3.0,222.6395238,11.5682001,278.391674118044,41.6744344568099,13.0522094648063,368.685045995468,18.8396880064129,9.9999994,3.0,"Nerang",154.461538323888,7.98301189474614,2.0,2.0,1.91424542989944,50.2429776,3.0,6.43463193540713,2.0,20.5608269022876,337.8427668,3.0,24.9304425,11.8851386858554,10.844643641906,3.0,2.0,152.996607394187,10.9550184409148,3.0,8.25859221498729,54.2628601,8.86755964879689
2.42527726282239,5.49379490383885,10.4566819943092,18.1975875486765,3.88044362051582,2.72990639581953,5.0902776245352,12.5279666464644,79.4839615187088,93.0614910797962,6.30572088333821,3.0,9.23303591306608,131.170517939113,8.56919878198664,2.42527726282239,0.311029054277877,76.6491969228988,7.27583178846717,100.826624661599,4.61043091750885,6.42719832600214,43.654990730803,12.3544327335156,3.0,22.8329562310071,64.7345043075422,2.0,41.2069364362129,7.66631352560841,1.68740427316326,8.7309981461606,2.42527726282239,7.52068635735621,16.5039836622986,3.79641615248584,1.0,1.76522121533827,3.0,3.0,29.1619287997155,0.208329214319124,5.98147115444281,307153568,8.48581864166394,32.6934951665135,35.8941034897714,4.72745541350749,3.0,64.5123751910755,3.39538816795134,88.7379107922487,8.92411381867725,3.1664793320074,112.116004509455,6.00678982153605,4.85055452564478,3.0,"Oxenford-Maudsland",49.9850470963756,1.55689764876289,3.0,3.0,0.289780843982096,12.6114417666764,3.0,2.34713809109469,2.0,13.3417030951702,100.406478680847,3.0,14.0666081243699,2.51924223389268,2.51424172346198,3.0,2.0,49.7203777059122,4.40449533820728,3.0,4.64295378634724,24.2527726282239,1.16563397896954
5.980024,80.7697358159199,0.0,129.07377838823,6.1969261,null,54.0202088199235,105.21284234201,589.8353440326,702.252784412051,null,2.0,null,1153.03511524639,59.0888920694004,null,null,554.429341378413,9.3980953,844.858555138202,12.9649417967907,101.541170465471,18.0411036,189.003923221141,3.0,164.709076659192,421.542306553343,2.0,160.241060189502,88.557828886694,30.1244760495527,6.3047932,null,null,89.6451850690964,56.8110119029886,2.0,null,2.0,2.0,239.772968249288,5.97964838715133,null,710304508,25.3547372935985,86.2978449596058,24.1025049,null,3.0,65.0730252,0.0,699.643948258308,134.88682951853,54.2693037119541,927.643949829221,0.0,null,2.0,"Victoria-Daly (S) Bal",253.249269074087,0.0,3.0,2.0,null,23.8661467,2.0,null,2.0,77.2142578409144,89.1755301,3.0,8.5162843,null,19.4825887531529,3.0,2.0,234.184275419399,null,3.0,null,18.4963083,12.0808533405067
3.91421554843185,4.24802061922327,5.39889806484129,5.98241481346406,12.4058833220966,1.6863283281135,2.3090331765376,5.88027745140462,44.3351166725829,53.4445718229919,10.1639356500159,2.0,3.31075471652813,64.2649700421019,4.747837070627,5.90390542062501,0.902400601125488,45.9444903602816,11.3380046596854,53.0329582037544,3.61539668984938,4.10524626007352,100.190953738579,6.41866584594732,3.0,9.17179538684137,39.7896843072334,2.0,24.5534984842335,3.01971675391971,0.800785186694066,18.8794685384512,5.06514494596104,2.87877877550708,7.61323674600204,3.1719377399866,2.0,1.36541041734229,3.0,2.0,10.7303540276807,0.381308253432246,2.49854152232081,305405037,3.71581140453347,22.0112760438084,82.3037136788407,2.24473210475539,3.0,127.105895609617,8.52006045878185,49.488724282018,5.33334323258529,1.22026211995589,58.8547709325469,3.98427102001337,8.44751586961738,2.0,"Dakabin-Kallangur-M. Downs",35.2442519418839,2.56964397518546,2.0,3.0,0.688695614691009,25.9364306768386,2.0,1.27651625855482,2.0,4.84911310899877,209.409609288458,3.0,19.6635709631142,1.57356635294044,1.59834959915549,3.0,2.0,27.0957209246587,1.86433690241864,3.0,2.12209459642469,37.1955740142662,2.23862921989969
2.85312037193259,3.0964350376543,3.93532391463656,4.36065652656348,9.04280257439402,1.22918568156912,1.68308298659919,4.28620733366096,32.3164176845681,38.9564127858217,7.40861904595167,2.0,2.41325026977184,46.8435355590512,3.46075746243705,4.30343005415144,0.657771016148262,33.4895101720948,8.26441254227171,38.6563825018784,2.63530759121313,2.99236503240306,73.0304316811109,4.67864532729605,3.0,6.68543567455763,29.0031955279559,2.0,17.8973502763915,2.20110908085431,0.583702277360278,13.7614793134976,3.69204711730874,2.09837763635091,5.54938290638247,2.31206484989905,2.0,0.995264626989945,3.0,2.0,7.82148844273279,0.277940326073618,1.82121797567048,305405043,2.70850112502906,16.0442927365054,59.9922000404102,1.63621313603298,3.0,92.649067397891,6.21037798360047,36.0729463369866,3.88754018247517,0.889464228646938,42.8999741724365,2.90418467604703,6.15749933073693,2.0,"Griffin-Mango Hill",25.6899733713437,1.8730454374575,2.0,3.0,0.501998794911221,18.9053867431884,2.0,0.930468569582237,2.0,3.53457882579627,152.641267438301,3.0,14.3330213182254,1.14699207609062,1.16505689234406,3.0,2.0,19.7504078162776,1.35893834425325,3.0,1.54682113167043,27.1123162873198,1.63176466739503
null,6.67966413316524,26.3581309200787,25.0188771910774,12.6841632,1.70050841137128,9.10565226414845,27.3854948178379,224.867412460298,169.666141952172,6.6841632,3.0,12.3597039280742,250.885079849157,18.6660618819108,null,null,170.118709089331,9.4472856,226.345665967728,9.94662894598375,21.4331909342795,93.0785096,21.0656217946853,3.0,35.3562109446827,186.004207503204,3.0,97.8047967423147,14.912141296232,null,17.605204,null,14.5225923461777,23.3169015899484,13.8248994568934,2.0,2.56374423328702,3.0,3.0,47.395520299417,null,7.03010616972274,305405047,8.48104079575196,77.9350873225462,87.9995504,null,3.0,102.9995504,7.5262448,198.23218752853,13.8726429639253,null,210.275610900665,15.3741758830812,7.8420816,3.0,"Hills District",147.14100254611,4.39022084608365,3.0,3.0,null,14.2893672,3.0,null,2.0,16.7499589934147,190.9991008,3.0,15.7631224,null,3.29916323206486,3.0,2.0,117.674506162083,null,3.0,8.54316828973235,33.1314488,6.21660797950723
null,4.37136854969387,null,31.5671530326459,null,null,0.0,36.3069433357779,226.943938463942,198.140636281332,null,3.0,null,350.1071768973,20.8563459995366,null,null,172.497642314847,0.0,270.097495486432,5.4057486632952,null,42.0,29.359676174214,3.0,43.9722079568244,166.385716685545,3.0,121.672882922323,0.0,null,7.0,null,28.1987305199567,21.7192004194251,null,3.0,1.8552527138382,3.0,3.0,66.2252154942238,null,null,305405058,3.504214437427,84.8747973907815,29.0,null,3.0,50.0,null,221.29756890064,16.8655223619539,null,274.123906589316,null,5.0,3.0,"Petrie",105.827494907148,null,3.0,3.0,null,7.0,3.0,null,3.0,17.5356837350365,79.0,3.0,6.0,null,0.0,3.0,3.0,158.470968453864,null,3.0,15.0269916168975,15.0,null
1.48443094689088,1.61102350961022,2.04748340181992,2.268776866364,4.70481936903436,0.63952481050087,0.87568000848174,2.23004219291568,16.8136931675023,20.2683718808396,3.85458093311587,2.0,1.25557386862566,24.3719103230608,1.80057439127439,2.2390028871567,0.342227289792528,17.4240336246314,4.29983601684195,20.1122711278285,1.3711065896331,1.55687762149496,37.9965156460642,2.43422113615918,3.0,3.47832068579689,15.0898789353435,2.0,9.31169286756235,1.14520034599503,0.303690560275019,7.15986818113717,1.92091054139437,1.09175088871316,2.88725137692018,1.20292878217542,2.0,0.517819586997988,3.0,2.0,4.0693899946736,0.144607716334503,0.947549339563265,305405067,1.40918796459979,8.34757793373879,31.2129411671934,0.851294406899322,3.0,48.2037646216973,3.23115609191834,18.76815237623,2.0226223228847,0.462773404215535,22.3201411019502,1.51099885270187,3.20364421071181,2.0,"Strathpine-Brendale",13.3660647031846,0.974514303583812,2.0,3.0,0.261181600958317,9.83615742981085,2.0,0.484107278958434,2.0,1.8389824154819,79.4167057888908,3.0,7.45723195436327,0.596760848345925,0.606159670968449,3.0,2.0,10.2758078013859,0.70703295695855,3.0,0.804785237855573,14.1060860013872,0.848979942855883
2.67517762405564,2.9033172972873,3.6898865478696,4.08869211436497,8.47882316629548,1.15252411482238,1.57811285828401,4.01888615141258,30.3009148614482,36.5267882923264,6.94656001613333,2.0,2.26274123813673,43.9220088265485,3.24491774580267,4.03503472927657,0.616747306374688,31.4008441895099,7.74897958268564,36.2454702273615,2.47094934019275,2.80573790592258,68.4756867009073,4.38684866352025,3.0,6.26847997707349,27.1943309738253,2.0,16.7811324962983,2.06383082155717,0.547298069463096,12.9032065718407,3.46178238126465,1.96750650789484,5.20328028376014,2.16786652700037,2.0,0.933192194177951,3.0,2.0,7.33367967038684,0.260605808450776,1.70763267647955,305405068,2.53957795671247,15.0436460181399,56.2506204591943,1.53416617565856,3.0,86.8707519075249,5.82305057371351,33.8231572084357,3.64508298040378,0.833990330475415,40.2243985594375,2.72305716152584,5.77346984437508,2.0,"Moreton Bay (R) Bal",24.0877470862024,1.75622777518207,2.0,3.0,0.470690250807661,17.7262999791482,2.0,0.872437322210629,2.0,3.31413503553872,143.121372366719,3.0,13.4391027777272,1.07545674101662,1.09239489501086,3.0,2.0,18.5186189744566,1.2741843936136,3.0,1.4503493510364,25.4213816499541,1.52999514807815
13.8422867,12.7836355254379,16.7215587371753,19.1990878492814,18.8362974,5.77835509320366,4.32781111507386,26.9278692204566,141.841996656792,197.922959802478,22.7916924,2.0,13.8276203114786,254.372327305639,21.0623338420438,8.9379983,1.2698153849879,154.707854510721,8.8422867,188.661998144572,15.1967984636311,11.463212361279,213.6540323,24.5843264435975,3.0,25.4061675441649,122.05933700953,2.0,91.7943428692647,7.18041896643677,6.75872454955116,49.5347311,null,8.97423179747007,18.9519634563715,7.89692510807407,2.0,2.79686746954952,2.0,2.0,31.8603716319583,3.19817610972722,9.80298770234115,309056713,9.495914114364,79.485522275663,146.2462698,6.10416049474868,3.0,246.625573,12.811542,171.684926327646,18.6839809845177,10.3192729893751,226.147643554058,10.8049035194262,13.9488934,2.0,"Buderim",102.276677362267,4.88824830167701,3.0,3.0,null,38.5208708,3.0,null,2.0,14.3475009818227,392.8718428,3.0,33.5967328,3.68698793986829,1.47520326371094,3.0,2.0,104.103163462866,null,1.0,5.8855496335098,59.5257766,4.33063785486914
